vgi_id,name,released,steam_id,slug,price,units_sold_vgi,reviews,followers,rating,genres,developers,publishers,publishers_type,revenue_vgi,tags,platforms,genre
626290,AEW Fight Forever,2023-06-29,1913210,aew-fight-forever,39.99,47430,1581,7748,56.989,"Action, Sports",YUKE'S,"All Elite Wrestling, LLC, THQ Nordic","AA, Indie",1900000,"['Action', 'Singleplayer', 'Multiplayer', 'Sports', 'Controller', 'Co-op', 'Online Co-Op', 'Character Customization', 'Local Multiplayer', 'Team-Based', 'Local Co-Op', '3D Fighter', 'Wrestling', 'Combat', '3D', 'Arcade', 'Atmospheric', 'Violent', 'PvP', 'Realistic']","PC, PlayStation, Xbox, Nintendo",Sports
660988,STORY OF SEASONS A Wonderful Life,2023-06-27,2111170,story-of-seasons-a-wonderful-life,39.99,36000,1200,14275,78.5,"Simulation, Casual, RPG",Marvelous Inc.,"Marvelous, Marvelous Europe, XSEED Games","AA, Indie",1200000,"['Simulation', 'Singleplayer', 'Casual', 'RPG', 'Nature', 'Character Customization', 'Agriculture', 'Cats', 'Life Sim', 'Romance', 'Dog', 'Farming', 'Horses', 'Farming Sim', '3D', 'Relaxing', 'Cute', 'Family Friendly', 'Wholesome', 'Cozy']","PC, PlayStation, Xbox, Nintendo",RPG
655818,Aliens Dark Descent,2023-06-19,1150440,aliens-dark-descent,39.99,441000,14715,66836,88.637,"Action, Strategy",Tindalos Interactive,Focus Entertainment,AA,12600000,"['Strategy', 'Action', 'Singleplayer', 'Aliens', 'Top-Down Shooter', 'Action-Adventure', 'Dark', 'Tactical', 'Real Time Tactics', 'Isometric', 'Combat', '3D', 'Top-Down', 'Survival', 'RTS', 'Stealth', 'Space', 'Sci-fi', 'Violent', 'Horror']","PC, PlayStation, Xbox",RPG
676329,F1 23,2023-06-16,2108330,f1-23,69.99,521000,17357,35462,86.023,"Sports, Racing",Codemasters,Electronic Arts,AAA,22700000,"['Simulation', 'Singleplayer', 'Multiplayer', 'Competitive', 'Sports', 'Automobile Sim', 'Racing', 'Action-Adventure', 'Driving', 'Immersive Sim', 'VR', 'First-Person', 'PvE', 'Cinematic', '3D Platformer', 'eSports', '3D', 'Arcade', 'Relaxing', 'PvP']","PC, PlayStation, Xbox",Racing
661090,Loop8 Summer of Gods,2023-06-06,2127430,loop8-summer-of-gods,39.99,3150,105,3291,47.619,RPG,Marvelous Inc.,"Marvelous Europe, Marvelous USA, Inc., XSEED Games","AA, Indie",106000,"['Singleplayer', 'RPG', 'Choices Matter', 'Drama', 'Interactive Fiction', 'Dark', 'Time Management', 'Surreal', 'Dating Sim', 'Emotional', 'Time Manipulation', 'Conversation', 'Mythology', 'Narrative', 'JRPG', 'Fantasy', 'Story Rich', 'Anime', 'Atmospheric', 'Visual Novel']","PC, PlayStation, Xbox, Nintendo",RPG
718813,Street Fighter 6,2023-06-02,1364780,street-fighter-6,59.99,1600000,54139,134000,85.497,"Action, Adventure",Capcom,Capcom,AAA,68600000,"['Action', 'Adventure', 'Singleplayer', 'Multiplayer', 'Competitive', 'Controller', 'Action RPG', 'Fighting', '2D Fighter', 'Character Customization', 'Local Multiplayer', 'eSports', 'Martial Arts', '3D', 'Arcade', 'Open World', 'Sandbox', 'Anime', 'Great Soundtrack', 'PvP']","PC, PlayStation, Xbox",Fighting
672537,Super Mega Baseball 4,2023-06-02,1487210,super-mega-baseball-4,49.99,26880,896,2370,75.558,"Simulation, Sports",Metalhead Software Inc.,Electronic Arts,AAA,837000,"['Simulation', 'Singleplayer', 'Multiplayer', 'Sports', 'eSports', 'Baseball', 'Family Friendly', 'PvP']","PC, PlayStation, Xbox, Nintendo",Sports
625321,We Love Katamari REROLL Royal Reverie,2023-06-01,1730700,we-love-katamari-reroll-royal-reverie,29.99,60720,2024,8121,95.455,Action,MONKEYCRAFT Co. Ltd.,Bandai Namco,AAA,1100000,"['Action', 'Singleplayer', 'Controller', 'Third-Person', 'Surreal', 'Local Multiplayer', 'Cult Classic', '3D', 'Puzzle', 'Relaxing', 'Comedy', 'Space', 'Funny', 'Great Soundtrack', 'Cute', 'Colorful']","PC, PlayStation, Xbox, Nintendo",Arcade
729618,System Shock,2023-05-30,482400,system-shock,39.99,310000,10328,98031,91.325,"Action, Adventure",Nightdive Studios,Prime Matter,AA,8900000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Immersive Sim', 'Gore', 'Kickstarter', 'First-Person', 'Survival Horror', 'Remake', 'Cyberpunk', 'Survival', 'FPS', 'Shooter', 'Story Rich', 'Space', 'Sci-fi', 'Atmospheric', 'Violent', 'Horror']","PC, PlayStation, Xbox",Action
639045,Railway Empire 2,2023-05-25,1644320,railway-empire-2,49.99,61560,2052,19197,72.417,"Simulation, Strategy",Gaming Minds Studios,Kalypso Media,AA,2400000,"['Strategy', 'Simulation', 'Singleplayer', 'Tutorial', 'Economy', 'Immersive Sim', 'Co-op', 'Trains', 'Historical', 'Crafting', 'Western', 'America', 'Transportation', 'Trading', 'Building', 'Exploration', 'City Builder', 'Resource Management', 'Management', 'Sandbox']","PC, PlayStation, Xbox, Nintendo",Strategy
703471,CONVERGENCE A League of Legends Story,2023-05-23,1276800,convergence-a-league-of-legends-story,29.99,28860,962,8327,90.229,"Action, Adventure",Double Stallion,Riot Forge,AAA,620000,"['Action', 'Adventure', 'Indie', 'Singleplayer', 'Stylized', '2D Platformer', 'Parkour', 'Time Manipulation', 'Combat', 'Metroidvania', '2D', 'Platformer', 'Exploration', 'Linear', 'Fantasy', 'Colorful']","PC, PlayStation, Xbox, Nintendo",Action
719292,LEGO 2K Drive,2023-05-19,1451810,lego-2k-drive,29.99,45300,1510,12550,62.517,Racing,Visual Concepts,2K,AAA,1500000,"['Sports', 'Racing', 'Offroad', 'Driving', 'Character Customization', 'PvE', 'Third-Person', 'LEGO', 'Combat Racing', '3D', 'Building', 'Arcade', 'Exploration', 'Open World', 'Comedy', 'Sandbox', 'Funny', 'Family Friendly', 'Colorful', 'PvP']","PC, PlayStation, Xbox, Nintendo",Racing
639163,Age of Wonders 4,2023-05-02,1669000,age-of-wonders-4,49.99,521000,17378,91954,81.442,Strategy,Triumph Studios,Paradox Interactive,AA,19700000,"['Strategy', 'Singleplayer', 'RPG', 'Multiplayer', 'Choices Matter', 'Co-op', 'Dwarf', 'Moddable', 'Character Customization', 'Grand Strategy', 'Magic', 'Turn-Based Strategy', 'Strategy RPG', 'Tactical RPG', 'Lore-Rich', 'Combat', 'Top-Down', '4X', 'Exploration', 'Fantasy']","PC, PlayStation, Xbox",Strategy
651133,Redfall,2023-05-02,1294810,redfall,39.99,75300,4448,43701,36.781,"Action, Adventure",Arkane Austin,Bethesda Softworks,AAA,3600000,"['Action', 'Adventure', 'Singleplayer', 'Multiplayer', 'Action-Adventure', 'Immersive Sim', 'Co-op', 'First-Person', 'Online Co-Op', 'Character Customization', 'Supernatural', 'Vampire', 'Combat', 'Female Protagonist', 'FPS', 'Stealth', 'Shooter', 'Fantasy', 'Open World', 'Story Rich']","PC, Xbox",Action
612407,Showgunners,2023-05-02,1155330,showgunners,29.99,44670,1489,11094,94.023,Strategy,Artificer,Good Shepherd Entertainment,AA,952000,"['Strategy', 'Singleplayer', 'Choices Matter', 'FMV', 'Turn-Based Tactics', 'Turn-Based Combat', 'Dark', 'Character Customization', 'PvE', 'Dystopian ', 'Tactical', 'Turn-Based Strategy', 'Real Time Tactics', 'Tactical RPG', 'Combat', ""1990's"", 'Top-Down', 'Exploration', 'Linear', 'Atmospheric']",PC,Strategy
639723,STAR WARS Jedi Survivor,2023-04-28,1774580,star-wars-jedi-survivor,69.99,1900000,62981,131000,68.403,"Action, Adventure",Respawn,Electronic Arts,AAA,93300000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Multiplayer', 'Action-Adventure', 'Souls-like', 'Character Customization', 'Third-Person', 'Parkour', 'Swordplay', 'Combat', 'Exploration', 'Open World', 'Story Rich', 'Space', 'Sci-fi', 'Atmospheric', 'Difficult', 'Great Soundtrack']","PC, PlayStation, Xbox",Action
651759,Oddyssey Your Space Your Way,2023-04-25,1414230,oddyssey-your-space-your-way,0.0,840,28,1150,67.857,"Adventure, Early Access",Weird Fish,505 GAMES,AA,13437,"['Strategy', 'Adventure', 'Singleplayer', 'Inventory Management', 'Multiplayer', '1980s', 'Co-op', 'Cartoon', 'Online Co-Op', 'Character Customization', 'Futuristic', 'Post-apocalyptic', 'Building', 'Survival', 'Exploration', 'Comedy', 'Space', 'Retro', 'Funny', 'Atmospheric']",PC,Simulation
720207,Stray Blade,2023-04-20,1621990,stray-blade,19.99,14520,483,9899,74.327,"Action, Adventure, RPG",Point Blank Games,505 GAMES,AA,325000,"['Action', 'Adventure', 'Singleplayer', 'Controller', 'Action-Adventure', 'Action RPG', 'Mystery', 'Souls-like', 'Character Customization', 'Hack and Slash', 'Third-Person', 'Combat', 'Metroidvania', '3D', 'Exploration', 'Fantasy', 'Comedy', 'Difficult', 'Violent', 'Colorful']","PC, PlayStation, Xbox",RPG
626389,Minecraft Legends,2023-04-18,1928870,minecraft-legends,39.99,80490,2684,30059,58.532,"Action, Strategy","Blackbird Interactive, Mojang Studios",Xbox Game Studios,AAA,2500000,"['Strategy', 'Action', 'Adventure', 'Singleplayer', 'Multiplayer', 'Tutorial', 'Controller', 'Psychological Horror', 'Co-op', 'Online Co-Op', 'Character Customization', 'Tactical', 'Co-op Campaign', 'Isometric', 'Combat', 'RTS', 'Fantasy', 'Open World', 'Family Friendly', 'PvP']","PC, PlayStation, Xbox, Nintendo",Strategy
625025,EA SPORTS PGA TOUR,2023-04-07,1677350,ea-sports-pga-tour,69.99,61590,2054,4241,52.629,"RPG, Sports",Electronic Arts,Electronic Arts,AAA,2800000,"['RPG', 'Multiplayer', 'Sports', 'Co-op', 'Online Co-Op', 'Local Multiplayer', 'Local Co-Op', 'Golf']","PC, PlayStation, Xbox",Sports
726583,Melon Journey Bittersweet Memories,2023-04-06,1074030,melon-journey-bittersweet-memories,14.99,6810,227,2124,91.189,"Adventure, Casual",Froach Club,"Poppy Works, XSEED Games","AA, Indie",66551,"['Adventure', 'Casual', 'Pixel Graphics', 'Retro', 'Cute']","PC, PlayStation, Xbox, Nintendo",Adventure
617187,Resident Evil 4,2023-03-24,2050650,resident-evil-4,39.99,4700000,173000,256000,97.683,"Action, Adventure",Capcom,Capcom,AAA,187900000,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', 'VR', 'Gore', 'Psychological Horror', 'Dark', 'Third-Person Shooter', 'Third-Person', 'Survival Horror', 'Zombies', 'Remake', 'Cinematic', 'Survival', 'Resource Management', 'Story Rich', 'Violent', 'Horror', 'Realistic']","PC, PlayStation, Xbox, Mobile",Action
640928,Atelier Ryza 3 Alchemist of the End  the Secret Key,2023-03-24,1999770,atelier-ryza-3-alchemist-of-the-end-the-secret-key,59.99,59580,1986,27667,91.44,"Adventure, Simulation, Casual, RPG","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,2700000,"['Action', 'Adventure', 'Simulation', 'Singleplayer', 'Casual', 'RPG', 'Turn-Based Combat', 'Emotional', 'Lore-Rich', 'Collectathon', 'Female Protagonist', 'Puzzle', 'Exploration', 'JRPG', 'Open World', 'Story Rich', 'Anime', 'Cute', 'Colorful', 'Sexual Content']","PC, PlayStation, Nintendo",RPG
